"Functional","Start","aveMAF","1000G_SNPs","1000G_SNPsDensity","Max_covariance","InteractionMIN","InteractionAVE","Genome_copy_number","GC_percentage","MFE","Accessibility","RNAcode_score","RNAalifold_score","Dfam_min_distance","Dfam_sum_distance","MeanPhyloP","MaxPhyloP","MeanPhastCons","MaxPhastCons","Fickett_score","Min_Cov_Eval","mammals_mean_gerp","mammals_max_gerp","gnomAD_SNP_count","gnomAD_SNP_density","gnomAD_avg_MAF","RPKM_tissue","MRD_tissue","RPKM_primary_cell","MRD_primary_cell"
"No",155446476,"NA","NA","NA","NA",-7.5,-3.5575,1,25,-6.6,8.066757,15.92,-1242.74,1019,2630,0.0843016,0.131,0.517032,0.529,0.35919,"NA",-0.030192,0.0684,6,0.0952381,1.73915E-05,3.75459,62,1.39872,11
"No",44190969,0.000399361,2,0.0172414,10.88,-15.13,-5.73429,1,28.2051,-6.1,7.154366,8.75,-67.7,82,313,0.162335,2.61,0.100141,0.536,0.36107,72.021,-0.81274375,1.89,15,0.12931,1.44301E-05,0.491368,4,0.648211,23
"No",52368782,"NA","NA","NA",13.07,-13.67,-4.56759,1,39.6552,-5.6,7.222557,1.08,0,226,2840,0.128632,2.207,0.0508246,0.194,0.28264,94.9,-0.3468913043,0.762,6,0.105263,1.16547E-05,12.4653,15,5.78777,21
"No",39577064,0.0167161,5,0.060241,13.6,-15.32,-5.60278,1,27.381,-2.94,4.238315,3.25,-2.51,499,1940,0.172899,0.794,0.122302,0.541,0.35427,15.3064,-0.3098,0.76,42,0.506024,0.00273936,2.12958,68,1.18075,6
"No",183440679,0.00153088,2,0.0102041,30.07,-14.49,-5.84882,3,43.6548,-45.1,50.96297,6.13,-12.36,83,725,0.11939,1.78,0.0622905,0.628,0.46465,49.1925,-0.329721374,1.2,34,0.173469,0.000134109,1.2201,44,0.148439,3
"No",80927616,0.000133121,2,0.0263158,30.3,-19.2,-6.20935,1,48.0519,-11.3,13.65362,5.84,0,229,1022,-0.0274737,2.207,0.0576374,0.718,0.32745,98.45,-0.8415056338,1.29,16,0.210526,2.1815E-05,1.75655,13,2.70499,20
"No",109925477,0.000199681,1,0.0123457,10.91,-12.13,-4.91259,"NA",39.0244,-11.1,12.88294,2.22,-0.44,195,604,-0.0102742,2.914,0.0515643,0.899,0.41672,3.71457,-0.753,1.05,8,0.0987654,2.53032E-05,1.48957,6,0.904804,12
"No",1043956,0.00995907,8,0.064,37.79,-12.65,-5.94286,1,76.9841,-65.6,68.29132,2.31,-5.07,511,5024,-0.267522,3.573,0.0571464,0.963,0.38455,2.40567,-2.126631429,1.64,52,0.416,0.00204227,1.72596,46,0.906504,3
"No",143533981,0.000199681,1,0.0075188,37.84,-8.03,-3.69621,1,39.5522,-23.7,26.08915,3.74,0,228,531,-0.335,1.987,0.0115955,0.746,0.37846,98.3,-1.610481452,1.99,33,0.24812,1.6706E-05,0.354744,8,0.542091,8
"No",116427307,0.0130791,8,0.0421053,34.49,-10.6,-3.74192,1,26.178,-23.5,26.70211,3.13,0,302,775,0.100649,2.739,0.0220325,0.739,0.30286,97.65,-1.065331915,1.93,47,0.247368,0.00246881,1.5479,59,0.520661,11
"No",111952152,0.0054313,4,0.0254777,21.13,-17.26,-6.25323,1,56.962,-48.6,52.39812,3.16,-0.31,100,583,-0.364272,1.434,0.000586737,0.017,0.31672,2.31874,-0.6213217054,0.965,30,0.191083,0.000889933,0.562161,5,0.0901694,5
"No",929158,0.0457423,25,0.052521,8.8,-17.06,-6.375,5,62.8931,-219.6,226.9912,5.6,-144.45,59,324,-0.3171,1.504,0.0056822,0.178,0.34055,79.1386,-0.3029807843,1.29,194,0.407563,0.00808052,0.158363,16,0.0436597,5
"No",20154201,0.00109825,2,0.0238095,75.18,-7.56,-2.86792,1,20,-11,13.10401,2.39,-4.83,534,5216,4.29393,7.274,0.998113,1,0.23495,28,1.429324324,2.52,22,0.261905,5.83614E-05,3.6118,64,8.01496,155
"No",58539102,0.000199681,2,0.0240964,25.95,-14.47,-5.83375,80,57.1429,-9.8,10.30031,0.81,0,1767,5700,-1.46323,0.992,5.59887E-05,0.001,0.40356,95.05,-0.2753809524,0.517,130,1.56627,0.00415108,2.24333,5,0.660418,0
"No",38027240,0.000199681,3,0.0410959,51.28,-15.47,-4.88143,1,59.4595,-21.7,23.52643,5.99,-3.65,497,4509,1.43062,4.558,0.721305,1,0.43877,11,0.3188828125,2.92,19,0.260274,2.05632E-05,1.82,18,2.83032,135
"No",39186765,0.000912824,7,0.0443038,18.49,-7.71,-3.1371,1,27.044,-27.5,30.64374,3.35,0,247,584,-0.176938,2.739,0.0116556,0.374,0.28163,98.75,-1.435753521,1.82,39,0.246835,0.000166505,0.495628,9,0.149194,6
"No",128830061,0.00106496,3,0.03,26.35,-13.05,-5.53571,1,55.4455,-32.1,33.70288,2.69,0,813,5241,0.0537853,3.832,0.0742512,0.982,0.36744,99,"NA","NA",22,0.22,0.000126915,1.13384,7,2.32963,31
"No",71269633,0.00209664,2,0.016129,71.12,-10.92,-4.88032,1,31.2,-15.2,19.11193,7.13,-15.92,789,1983,4.58721,6.509,0.999925,1,0.33247,20.4478,2.218236842,2.92,28,0.225806,0.000166276,8.69508,39,18.5919,100
"No",105438845,0.19097,6,0.0287081,26.08,-12.98,-4.01968,1,30.4762,-34.1,39.19788,7.46,0,27,121,-0.237097,2.418,0.00167014,0.043,0.30325,98.4,-1.27229196,1.63,78,0.373206,0.0211137,0.348236,14,0.4777,0
"No",101069181,0.0356763,6,0.0431655,9.58,-11.53,-4.4764,1,46.4286,-46,49.15303,7.48,-63.61,11,73,-0.113388,0.696,0.00752603,0.034,0.37338,67.7274,-0.1128888889,0.413,33,0.23741,0.00640976,1.27162,66,0.778604,19
"No",44537231,0.00186368,3,0.024,17.71,-15.19,-7.63885,2,47.619,-34.2,36.24329,4.59,-32.17,89,236,0.128017,1.029,0.0522576,0.936,0.36581,57.891,-0.3401368421,0.689,25,0.2,0.000278007,1.5596,3,1.15357,1
"No",8944533,0.179029,6,0.0425532,8.08,-14.41,-5.37692,77980,52.8169,-46.6,48.56135,8.59,-23.35,163,1023,-0.0792655,0.895,0.0928271,0.501,0.29315,30.7126,-0.2701744186,0.728,113,0.801418,0.0112667,1.32732,5,0.849695,18
"No",6560360,0.000199681,1,0.015625,20.64,-12.24,-4.72964,1,46.1538,-13.4,14.61565,3.3,0,335,1287,-0.140891,1.311,0.00623437,0.117,0.43427,99.85,-2.299762903,2.52,14,0.21875,1.6953E-05,15.777,7,9.10064,4
"No",10985909,0.0103834,9,0.0478723,17.11,-8.69,-5.12719,6,42.8571,-42.9,46.23501,4.66,-33,138,336,-0.0376952,0.971,0.105698,0.77,0.38615,61.3686,-0.7979283234,1.04,41,0.218085,0.0024068,0.114752,1,0.874809,3
"No",21281104,0.000399361,1,0.00645161,"NA",-15.36,-5.06941,228,41.0256,-32.3,35.31321,8.48,-139.95,145,365,-0.0333679,0.19,0.0707848,0.236,0.41696,"NA",-0.0983,0.35,169,1.09032,0.0151226,2.80941,8,6.13051,0
"No",58331873,0.000499201,2,0.0208333,3.76,-10.69,-5.1256,30572,45.3608,-22.3,24.57282,5.4,-124.32,175,378,-0.139326,0.227,0.0182218,0.073,0.34231,85.6918,-0.006184210526,0.0269,13,0.135417,7.53603E-05,3.61829,7,4.93585,17
"No",32235112,0.277556,3,0.05,3.22,-11.67,-5.22625,7,52.459,-8.5,10.29198,10.95,-373.45,380,922,0.0559167,0.181,0.112467,0.247,0.45652,0.536265,-0.007685714286,0.0269,8,0.133333,0.0932453,5.58588,4,4.92665,18
"No",47250593,0.00089856,2,0.031746,30.34,-10.98,-5.00571,1,34.375,-2.4,3.510899,4.23,0,104,243,0.235619,3.127,0.157048,0.982,0.41639,98.55,-1.592774194,2.56,11,0.174603,0.000371149,3.48484,15,15.0145,24
"No",85421741,0.000599042,4,0.0606061,4.5,-13.23,-5.85964,2883,37.3134,-10.2,11.4631,21,-1126.6,932,2929,-0.115333,0.123,0.0290909,0.117,0.3264,3.62958,-0.009444444444,0.0282,14,0.212121,0.000230843,1.52771,20,1.00798,14
"No",90081716,0.0178012,24,0.0438757,3.47,-13.13,-8.42735,94,55.292,-214.9,225.2205,7.7,-315.55,242,643,-0.0112789,0.428,0.100422,0.29,0.4619,0.436084,"NA","NA",161,0.294333,0.00250163,0.292311,9,1.29521,38
"No",38400494,0.000199681,3,0.0322581,10.71,-12.71,-4.81429,1,41.4894,-14.7,16.3933,7.42,-39.72,213,696,1.0542,2.936,0.77511,1,0.43815,46.6382,-0.438973253,2.23,18,0.193548,8.55733E-06,0.586946,6,0.372043,2
"No",78998930,0.017478,13,0.0467626,25.76,-18.95,-7.21,1,57.3477,-91.2,97.62652,3.56,-1,279,636,-0.202847,3.157,0.00512447,0.191,0.40645,1.91126,-0.8225168465,1.35,62,0.223022,0.00361739,2.16548,18,11.3721,51
"No",60035844,0.000199681,1,0.0125,11.68,-14.46,-4.91542,136,48.1481,-10.1,11.12859,4.94,-16.29,448,1142,-0.103043,0.579,0.00948824,0.073,0.28739,38.4309,-0.1905405405,0.323,20,0.25,1.15397E-05,0.236666,4,0.149321,4
"No",68283386,0.0089856,1,0.0123457,4.42,-12,-4.78667,1,25.6098,-8.6,10.81487,11.84,-1082.84,103,496,0.0622044,0.146,0.219075,0.403,0.3588,57.696,-0.04230769231,0.11,11,0.135802,0.00179736,1.01702,4,1.41033,2
"No",67812170,0.005641,3,0.025641,35.95,-17.3,-4.54621,1,32.2034,-20.1,21.74155,2.89,0,26,368,0.0547647,2.516,0.00691654,0.175,0.39324,99.8,0.002352136752,5.01,32,0.273504,0.000650925,13.59,41,93.9085,92
"No",31914410,0.00219649,3,0.047619,7.41,-10.6,-4.5388,130316,42.1875,-9.6,10.8897,8.3,-90.25,42,137,0.0316825,0.436,0.108095,0.207,0.38255,81.9387,-0.12340625,0.301,29,0.460317,0.000355738,3.31611,4,4.33022,8
"No",50604814,0.181243,2,0.0147059,31.69,-11.66,-5.21,1,33.5766,-11.3,14.06557,2.91,0,18,238,0.00186959,3.27,0.103334,1,0.40307,99.6,-1.217676202,2.02,21,0.154412,0.0307131,20.3784,147,9.69654,24
"No",44357592,0.00163738,5,0.0333333,25.67,-11.15,-3.67429,3,41.7219,-37.5,39.93199,3.33,0,21,229,-0.168239,2.884,0.00836118,0.328,0.38084,99.75,-1.819264559,2.05,31,0.206667,0.000278211,13.2555,399,0.516133,1
"No",53915134,0.00023296,5,0.0259067,10.91,-13.11,-5.13667,1,29.8969,-28.4,33.51222,8.17,-39.97,142,11337,0.183577,0.56,0.246524,0.966,0.34723,96.7289,-0.2519616,1.48,37,0.19171,4.37762E-05,1.25253,29,0.368624,1
"No",9491246,0.446086,2,0.0232558,17.06,-8.62,-4.04269,2,51.7241,-19.2,21.20709,5.39,0,232,3379,-0.0959203,1.282,0.0190513,0.101,0.38981,97.2,-1.973637833,1.85,31,0.360465,0.0314967,26.6343,36,166.413,153
"No",151155116,0.0821853,3,0.037037,31.13,-8.72,-4.1236,1,30.4878,-11.5,14.12515,2.55,-0.07,60,564,0.225767,2.034,0.218164,0.92,0.27854,2.76261,-0.7496662338,1.55,7,0.0864198,0.0324784,0.649263,1,0.67023,1
"No",140263585,0.000266241,3,0.0214286,46.69,-19.16,-6.78387,1,46.8085,-33.7,36.84741,7.83,-3.45,278,669,0.940479,3.239,0.696926,1,0.42143,17.7525,-0.1900633588,1.91,29,0.207143,5.39407E-05,0.315169,4,1.52674,24
"No",60467572,0.0766773,4,0.0285714,12.75,-10.91,-5.13645,2140,41.844,-23.1,26.77377,6.38,-81.99,112,529,0.0979126,2.108,0.158573,0.516,0.39641,1.08067,-0.268995,3.2,28,0.2,0.0157087,6.7086,30,4.14414,30
"No",18541170,0.140975,4,0.0425532,28.98,-7.22,-4.11471,1,28.4211,-13,14.21171,2.94,0,12,1922,0.0460613,2.013,0.010888,0.147,0.31616,97.7,-0.66230125,1.17,21,0.223404,0.0331515,0.359482,7,0.156805,2
"No",39544925,0.000249601,4,0.0277778,16.79,-13.02,-5.63367,1,35.1724,-22.2,25.26331,7.28,-2.26,21,513,-0.302205,1.031,0.00359518,0.25,0.41098,6.32982,-0.2160375,0.446,38,0.263889,2.31648E-05,2.82355,15,10.2242,28
"No",47188319,0.204972,4,0.04,36.69,-9.37,-4.314,1,44.5545,-26,27.09156,4.69,-1.43,819,2681,-0.138819,2.34,0.00153,0.034,0.37887,5.05428,-0.2967454545,3.66,28,0.28,0.0312663,1.44397,19,3.84278,30
"No",105151208,0.0255258,4,0.0275862,13.09,-9.01,-5.47655,2,47.2603,-36.8,39.24402,13.06,-27.27,218,3379,0.11596,2.187,0.0264966,0.271,0.38124,32.1646,-0.1714935065,1.11,34,0.234483,0.00359729,14.0479,102,8.21807,55
"No",205914967,0.0113818,8,0.05,48.21,-21.7,-7.26562,1,58.3851,-59.1,60.82971,5.19,0,31,517,-0.0398438,2.537,0.0107408,0.274,0.36026,99.45,-1.598433333,2.61,47,0.29375,0.0019276,1.24621,26,0.747406,19
"No",71077692,"NA","NA","NA",15.07,-8.39,-3.4028,1,32.9268,-15.1,16.27768,3.38,0,122,403,0.0456271,2.028,0.0775752,0.686,0.35686,98.65,-0.9702959211,1.81,7,0.0864198,3.48926E-05,2.0217,50,0.616291,2
"No",114852821,0.000399361,2,0.00947867,22.46,-12.78,-6.12061,1,42.9245,-44.8,49.99216,7.11,-4.13,10,267,-0.00129872,2.28,0.0542332,0.947,0.40954,16.1101,-1.195575248,2.15,30,0.14218,2.00135E-05,14.951,147,6.45659,82
"No",33972396,0.000798722,1,0.010989,13.7,-7.8,-3.74852,463,51.087,-25,27.61897,3.68,-7.28,193,455,-0.206254,0.985,0.00151875,0.019,0.43145,21.8469,-0.2921447368,0.496,16,0.175824,6.71537E-05,2.30669,11,5.07079,3
"No",79457268,0.00978433,1,0.0105263,30.69,-8.67,-3.80808,1,42.7083,-23.3,25.20739,4.05,-1.34,508,1111,-0.0109768,2.285,0.0182935,0.228,0.41005,7.00026,-0.7138158889,1.42,19,0.2,0.00151763,0.170333,5,0.301828,0
"No",73776246,0.00123802,5,0.0187266,7.88,-17.49,-7.12324,13456,48.1343,-130.2,133.373,4.68,-117.5,172,393,0.0130567,1.256,0.035821,0.25,0.41628,0.643714,-0.570116184,1.06,75,0.280899,0.000257113,7.76446,224,11.2063,604
"No",35520413,0.0330138,12,0.037037,11.83,-15.43,-7,764,43.3846,-84.9,91.63087,3.45,-44.38,216,709,-0.0568071,2.612,0.0112841,0.193,0.37825,79.793,-0.8987447153,2.04,70,0.216049,0.0055691,0.276892,17,0.667574,1
"No",111892409,9.98405E-05,1,0.0102041,31.02,-11.98,-4.72577,1,35.3535,-11.3,13.87012,3.18,0,105,1535,-0.112472,3.002,0.00630132,0.209,0.32736,99.65,-1.861431579,2.05,22,0.22449,2.09385E-05,1.46655,8,5.44351,49
"No",147156200,0.0208395,22,0.0263789,45.88,-14.38,-8.56559,1,43.5928,-235.4,251.0632,6.53,-4.85,137,370,0.0701814,3.934,0.0706346,1,0.3788,23.5762,-1.362101807,2.43,160,0.191847,0.00330149,0.299204,24,0.0355359,8
"No",135442096,0.00333313,23,0.0369775,"NA",-18.81,-9.39088,96,47.6726,-171,182.691,"NA",-1481.2,1424,3345,-0.00400403,0.064,0.165293,0.359,0.36046,"NA",-0.07130331754,0.154,132,0.212219,0.00031887,3.36703,116,0.380191,14
"No",136783847,0.000199681,1,0.0126582,3.29,-10.02,-4.302,"NA",22.5,-0.9,3.10284,15.13,-584.29,251,1340,0.0470819,0.089,0.310228,0.471,0.40518,23.5788,-0.004681818182,0.0503,8,0.101266,9.59774E-06,0.977092,3,3.15947,2
"No",125777718,0.288787,4,0.028169,10.39,-15.52,-5.42793,77061,51.7483,-41.6,44.08447,3.56,-6.35,156,499,-0.303922,1.726,0.0211647,0.229,0.30214,22.7909,-0.05166029412,0.378,111,0.78169,0.011038,0.155939,2,0.233577,14
"No",3538103,0.0022464,3,0.0106383,8.2,-16.54,-7.47091,95924,49.8233,-96.9,102.3646,13.51,-72.25,437,1016,-0.031831,0.598,0.0361741,0.185,0.41923,78.5678,-0.09550909091,0.259,89,0.315603,0.000205146,0.624809,8,1.09816,31
"No",73072217,0.000299521,2,0.0152672,11.29,-9.25,-4.44062,95154,54.5455,-50,51.37742,6.8,-55.88,213,1246,0.0167027,1.417,0.0554115,0.244,0.42724,59.2457,-0.1564090909,0.41,30,0.229008,3.42297E-05,1.28975,13,0.414417,8
"No",7934948,"NA","NA","NA",13.83,-10.9,-4.04069,9,35.3846,-11.7,12.76118,3.51,0,531,1513,0.0677656,0.967,0.0505312,0.211,0.43658,97.3,-0.6477118033,3.33,28,0.4375,1.11358E-05,4.65209,0,1.61306,1
"No",21937046,0.0170727,2,0.0217391,45.03,-8.05,-4.04259,1,33.3333,-11.8,14.27429,5.34,0,334,1790,0.561365,4.868,0.162207,1,0.42493,98.6,-1.180627978,2.5,32,0.347826,0.000358388,12.6083,115,0.265883,4
"No",29178983,9.98405E-05,1,0.0178571,27.26,-13.6,-3.91318,1,45.614,-11.4,12.20265,4.37,0,256,1462,0.128393,2.154,0.00842857,0.07,0.31442,98.05,-0.6152450943,1.22,10,0.178571,2.51357E-05,11.5295,20,1.3797,16
"No",55943302,0.00778757,3,0.0291262,24.6,-10.82,-4.26259,1,27.8846,-12.6,15.11236,2.75,0,27,184,0.0413038,1.682,0.135686,0.991,0.377,97.6,-0.5515576768,1.5,23,0.223301,0.000946361,4.21446,67,1.28179,4
"No",177017315,0.000199681,2,0.0224719,28.16,-9.92,-5.1745,1,35.5556,-5.9,7.679295,"NA",0,22,389,-0.00867383,2.194,0.00685889,0.055,0.39206,97.1,-0.5509591765,1.23,27,0.303371,6.81833E-05,1.17158,26,4.4596,135
"No",45993383,0.00286209,2,0.0169492,28.17,-18.19,-3.252,1,57.9832,-46.1,47.01382,2.36,0,249,563,0.105449,2.457,0.0449611,0.553,0.28726,98.95,-2.047410619,2.05,25,0.211864,0.000348974,0.512692,4,0.559907,2
"No",76867824,0.00770196,5,0.0228311,45.76,-13.63,-5.36875,1,36.8182,-37.7,42.52331,2.85,-6.03,521,1249,0.598326,4.527,0.35689,1,0.37543,17.6337,-0.8239548837,3.8,50,0.228311,0.000898114,0.203194,6,0.301085,15
"No",104785238,0.376298,2,0.0107527,36.41,-11.1,-5.66214,1,42.246,-40.1,43.79067,7.18,-0.49,26,262,-0.220028,1.98,0.000775775,0.011,0.36562,3.02573,-0.918408,1.33,33,0.177419,0.0205174,8.27188,124,0.126237,6
"No",18425170,0.000199681,1,0.0151515,37.48,-9.74,-4.8195,1,56.7164,-12.82,13.17306,7.03,0,2821,15887,2.23964,5.372,0.992924,1,0.37894,96.05,0.6678310345,1.81,13,0.19697,1.13138E-05,28.4144,360,22.1015,444
"No",6406630,0.000299521,2,0.019802,22.71,-11.5,-4.35448,1,23.5294,-6,8.771556,4.22,0,7,55,0.0221977,1.904,0.0315783,0.434,0.31178,99.9,-0.6523769231,1.01,16,0.158416,1.44011E-05,0.624097,5,0.296552,2
"No",51853132,0.0101016,17,0.0367171,"NA",-14.2,-7.98118,294,48.7069,-132.3,141.9349,"NA",-1975,1015,3529,0.0333524,0.064,0.274193,0.421,0.35282,"NA",-0.03038888889,0.0717,95,0.205184,0.00195128,0.370531,31,0.194072,12
"No",1932405,0.00359425,4,0.0330579,3.7,-14.82,-5.83034,15070,54.918,-38.4,40.52912,9.12,-65.96,236,492,-0.0408182,0.25,0.0635963,0.183,0.4177,70.9075,-0.04765384615,0.125,31,0.256198,0.000405684,1.62021,2,8.70603,7
"No",62780531,0.000199681,1,0.0105263,27.76,-16.86,-5.944,1,47.9167,-19.2,22.76205,4.88,-0.83,635,2825,-0.269355,1.919,0.00110093,0.021,0.38488,3.34235,-0.8371090909,1.09,9,0.0947368,2.24866E-05,0.233087,2,1.23916,2
"No",150540778,0.00479233,2,0.0172414,"NA",-11.52,-5.22517,121870,58.1197,-43.5,45.13598,"NA",-111.5,26,195,0.0495005,0.123,0.287267,0.498,0.45581,"NA",-0.05812195122,0.16,101,0.87069,0.000276371,1.66615,2,8.20686,10
"No",38959738,0.040535,3,0.0192308,9.13,-10.02,-5.08077,1074,37.5796,-22.1,24.9747,16.28,-144.83,478,1490,0.0924502,0.252,0.160468,0.393,0.40649,0.430726,-0.078,0.184,26,0.166667,0.00572258,0.716481,22,0.128914,1
"No",72387635,0.0102503,9,0.0629371,23.62,-13.8,-5.349,1,45.1389,-34.9,38.25738,6.9,0,41,546,0.104435,1.486,0.0195372,0.27,0.35586,95.4,-0.5289855932,1.14,32,0.223776,0.00203734,1.02678,6,1.16813,1
"No",33123230,0.115748,3,0.0322581,10.04,-11.21,-4.7,7,51.0638,-28.2,31.17697,15.26,-128.71,299,929,0.0502053,0.349,0.156449,0.587,0.40072,1.70193,-0.1290606061,0.285,14,0.150538,0.0264221,5.8892,89,1.03245,2
"No",228184396,0.000133121,2,0.025641,8.44,-11.27,-4.69,1,37.9747,-12.4,14.14225,14.07,-180.08,300,617,0.0687564,0.428,0.0476305,0.288,0.39405,11.3974,-0.1170344828,0.242,12,0.153846,2.09317E-05,1.54378,19,1.46181,17
"No",27799014,0.00034944,4,0.0519481,18.4,-14.32,-7.86333,"NA",57.6923,0,0.1442298,3.59,0,300,903,-0.291845,2.352,0.0196157,0.388,0.32802,98.25,-1.182218056,1.38,504,6.54545,0.00286883,0.451452,8,0.775321,2
"No",43929647,0.000264901,2,0.0238095,37.29,-9.11,-4.25667,1,41.1765,-22.4,23.60723,3.65,0,72,278,0.181225,2.546,0.118688,0.981,0.39035,99.3,"NA","NA",20,0.238095,2.181E-05,0.18434,0,0.0769967,0
"No",123180832,0.00244873,16,0.0471976,10.74,-16.95,-7.15788,17859,41.7647,-88.2,98.5499,6.09,-88.93,265,574,-0.136249,2.538,0.0057808,0.91,0.3819,99.5073,-0.5975458015,1.49,102,0.300885,0.000551902,0.277122,6,0.148188,10
"No",83051883,0.00173057,3,0.0164835,66.77,-11.2,-5.42484,1,34.9727,-29.8,33.40743,4.95,0,97,302,0.465898,3.831,0.245156,1,0.32694,97.8,-0.5931895,2.02,26,0.142857,0.000391012,8.73088,59,7.79615,79
"No",45387293,0.21845,4,0.0434783,24.15,-12.64,-6.40897,1,58.0645,-20,23.06583,4.04,0,158,2908,-0.808478,1.954,0.000106458,0.003,0.4418,95.9,-1.262935802,1.71,32,0.347826,0.0268523,0.433238,8,4.43172,147
"No",18713854,"NA","NA","NA","NA",-11.35,-5.74045,8,30,-3.9,5.070662,"NA","NA",253,968,"NA","NA","NA","NA",0.36885,"NA",-0.4733630435,1.31,2,0.0338983,0,244.205,31,2.55151,1
"No",78923247,0.00103834,5,0.0641026,32.61,-9.68,-4.40458,1,41.7722,-14.8,16.22482,5.48,0,127,1036,-0.256707,1.89,0.00205505,0.038,0.44405,99.4,-2.394057403,1.79,13,0.166667,0.000395723,0.259321,4,1.43371,9
"No",30213945,0.000199681,1,0.0107527,24.41,-8.61,-4.34621,7,47.8723,-19.9,21.62746,5.89,0,867,2258,0.120792,2.444,0.0848786,0.693,0.43706,98.2,"NA","NA",14,0.150538,1.14655E-05,16.5071,11,140.582,28
"No",116933628,0.0377396,4,0.0182648,21.76,-13.49,-5.93206,1,43.6364,-51.2,55.55675,6.87,-1.52,59,238,0.0599496,1.581,0.00560073,0.189,0.42735,16.6086,-0.8894463054,1.59,47,0.214612,0.00656298,0.20141,6,0.122261,7
"No",131682590,0.0263576,1,0.0169492,7.47,-10.2,-3.60105,103013,48.3333,-10.7,11.26623,8.77,-346.74,64,410,-0.0599831,0.236,0.0570339,0.132,0.38123,6.6363,-0.074,0.149,15,0.254237,0.00304622,1.7182,1,1.69881,0
"No",25542059,0.00366082,5,0.0588235,13.07,-10.91,-5.6392,1,46.5116,-8.9,10.93436,7.45,-22.4,309,1185,0.114672,0.843,0.031118,0.646,0.38443,64.9162,-0.3151290323,0.608,16,0.188235,0.000632625,1.56324,21,1.96439,15
"No",113811126,0.000599042,1,0.0178571,26.18,-14.17,-5.815,1,52.6316,-8.2,9.713479,6.02,0,94,776,0.11975,2.391,0.00632143,0.031,0.39266,97.75,-0.8297407407,1.55,9,0.160714,3.97171E-05,2.92307,4,1.32043,5
"No",91360283,"NA","NA","NA",7.49,-7.65,-3.21963,"NA",10.9375,0,0.3465584,"NA",0,117,285,0.113524,1.027,0.0372381,0.109,0.3385,39.045,-0.2508888889,0.562,20,0.31746,3.28783E-05,3.1357,14,0.469205,5
"No",74441169,0.000499201,2,0.0210526,35.14,-14.23,-5.9263,2,61.4583,-25.6,28.53871,4.51,0,53,123,0.0236669,2.082,0.00541579,0.165,0.41929,93.25,-1.554299022,2.17,18,0.189474,0.000330777,0.759982,6,0.505952,13
"No",102152530,0.00179712,2,0.0222222,21.31,-12.25,-5.42476,1,50.5495,-18.6,19.49189,4.33,-0.37,161,466,-0.414835,2.782,0.00698889,0.277,0.45415,2.61547,-2.057140845,1.95,68,0.755556,0.000541503,26.7164,40,310.991,135
"No",26569760,0.000199681,2,0.0192308,21.79,-8.13,-4.37316,3,32.381,-18.5,20.55929,1.53,0,63,132,0.112969,1.84,0.128785,0.986,0.40257,97.85,-0.6377363441,1.09,22,0.211538,2.47465E-05,1.6919,59,1.28528,36
"No",27486754,0.000199681,2,0.0206186,25.95,-8.06,-3.78261,1,38.7755,-20,22.3552,5.12,0,85,312,-0.164699,1.799,0.00170224,0.033,0.39134,99.9,-0.8026847826,1.5,21,0.216495,1.86141E-05,0.937904,35,0.673984,29
"No",45321229,0.108926,2,0.0173913,34.15,-11.57,-4.98048,1,35.3448,-27,28.42667,4.35,0,237,1167,0.461557,3.213,0.229176,0.986,0.31287,99.8,-0.9814704425,2.21,25,0.217391,0.0118486,1.76303,16,2.30064,52
"No",32257711,0.00315496,4,0.0264901,15.98,-9.61,-4.46077,1,48.6842,-38.4,41.63934,2.62,-9.52,879,1982,-0.0462811,2.135,0.0134844,0.38,0.42125,25.5017,-0.887510625,1.43,38,0.251656,0.000209757,1.29651,11,0.597273,9
"No",46831995,0.00034944,4,0.0277778,49.76,-13.61,-5.2697,1,37.2414,-24.6,26.8999,3.36,0,261,1476,0.418912,4.555,0.169893,1,0.39493,99.45,-1.26206383,2.82,24,0.166667,7.47208E-05,2.29842,56,0.995215,38
"No",4304562,0.000199681,1,0.0117647,24.7,-8.42,-3.52185,2,53.4884,-23.2,25.30614,4.91,0,6,25,-0.170966,2.216,0.0143443,0.184,0.43258,98.1,-0.7120341772,1.13,22,0.258824,1.84046E-05,1.74924,14,2.66044,33
"No",75203012,0.00299521,7,0.0673077,7.72,-8.88,-5.00133,3102,34.2857,-15.7,19.27242,22,-613.72,702,3805,0.0022811,0.249,0.0536609,0.177,0.31819,6.37027,-0.1281333333,0.284,39,0.375,0.000722492,3.04922,66,0.425568,3
"No",9526039,0.000199681,2,0.0125,48.5,-10.58,-5.75394,1,34.7826,-21.3,24.17647,4.05,0,397,1186,-0.0370555,1.877,0.00887243,0.156,0.34945,98.05,-2.179012579,3.3,35,0.21875,2.29326E-05,17.6502,84,95.3156,210
"No",69979501,0.00023296,6,0.0247934,9.46,-13.99,-6.465,240,44.0329,-56.9,61.9482,18.93,-1213.18,2424,5251,0.0647066,0.252,0.0777241,0.206,0.44154,7.95952,-0.07155072464,0.165,45,0.18595,1.36463E-05,0.332972,23,0.487178,18
"No",126731786,6.65603E-05,1,0.00568182,32.33,-9.06,-4.76303,1,33.3333,-26.5,28.57324,6.24,-1.34,166,533,0.273665,2.909,0.118372,1,0.42803,3.93462,-1.13195848,2.98,30,0.170455,2.35171E-05,0.57829,2,1.11777,3
