"Functional","Start","aveMAF","1000G_SNPs","1000G_SNPsDensity","Max_covariance","InteractionMIN","InteractionAVE","Genome_copy_number","GC_percentage","MFE","Accessibility","RNAcode_score","RNAalifold_score","Dfam_min_distance","Dfam_sum_distance","MeanPhyloP","MaxPhyloP","MeanPhastCons","MaxPhastCons","Fickett_score","Min_Cov_Eval","mammals_mean_gerp","mammals_max_gerp","gnomAD_SNP_count","gnomAD_SNP_density","gnomAD_avg_MAF","RPKM_tissue","MRD_tissue","RPKM_primary_cell","MRD_primary_cell"
"No",156743011,0.178581,3,0.0153846,8.08,-13.41,-4.79,11,38.7755,-39.5,43.57946,12.77,-162.77,629,1833,-0.019652,0.452,0.0263659,0.411,0.45151,0.893251,-0.2522442748,0.518,39,0.2,0.0118355,0.169649,2,0.255752,16
"No",33571916,0.0334465,3,0.0101351,9.86,-14.93,-7.1697,116826,52.862,-94.2,100.2928,7.25,-64.88,475,953,-0.0456846,2.355,0.0185851,0.511,0.4188,78.3399,-0.3066542553,0.973,171,0.577703,0.00383721,1.4753,3,0.182525,0
"No",52096937,0.0112819,4,0.045977,3.07,-14.19,-5.89885,120170,50,-19,21.07483,9.25,-95.14,75,320,-0.0276417,0.171,0.0717958,0.175,0.44174,81.4243,-0.05774705882,0.211,26,0.298851,0.00316227,1.79076,4,2.0349,6
"No",89078843,0.00423324,4,0.0384615,9.6,-7.81,-3.87552,1,43.8095,-21.6,23.88439,3.02,-5.72,87,395,0.107784,2.605,0.0720246,0.84,0.38671,23.1979,-0.6693828571,1.24,21,0.201923,0.000181097,0.60218,9,0.454925,11
"No",70206068,0.00019968,1,0.0178571,21.21,-9.82,-4.5408,1,29.8246,-3.7,4.922699,5.9,0,60,677,0.181286,1.684,0.0424286,0.674,0.40937,98.4,-0.449152,1.06,14,0.25,1.09906E-05,5.43075,76,0.788093,1
"No",201339201,0.00295528,5,0.0925926,10.8,-15.46,-8.46833,17768,61.8182,-10.3,11.49706,15.74,-93.81,84,222,-0.0543333,0.365,0.00918519,0.033,0.36431,99.6521,-0.151,0.301,16,0.296296,0.00117267,2.58167,1,1.26674,2
"No",156622019,0.00059904,2,0.0204082,37.51,-4.62,-2.13632,1,18.1818,-13.9,15.50405,6.21,0,41,93,0.196336,2.08,0.0359808,0.293,0.37211,98.25,-0.7197182796,1.89,19,0.193878,5.99258E-05,2.73195,44,1.31666,1
"No",101261635,0.025085,7,0.047619,11.48,-9.26,-4.45393,66,47.973,-43.9,45.99347,13.1,-220.07,455,1119,0.0591043,0.365,0.0572181,0.346,0.36038,2.38204,-0.1455102041,0.31,39,0.265306,0.00609962,0.685612,21,0.155495,8
"No",62446763,0.000199681,1,0.015873,7.56,-20.27,-6.17704,29,43.75,-6.9,8.155688,13.83,-545.26,88,604,0.0596032,0.229,0.112349,0.219,0.39247,2.46036,-0.06105882353,0.21,7,0.111111,4.08953E-05,0.200646,1,0.415235,2
"No",227793728,0.00382722,3,0.0263158,18.91,-6.88,-2.90238,1,23.4783,-22.1,23.58587,3.4,0,309,734,0.0460565,2.373,0.0390377,0.561,0.39804,98.05,-1.258424752,2.47,22,0.192982,0.000955468,1.36807,34,0.465466,8
"No",44831261,0.00259584,2,0.0185185,29.87,-11.17,-4.88467,1,34.8624,-14.8,16.37147,5.69,0,174,1141,0.0829178,2.398,0.0396318,0.859,0.39776,99.85,-1.039911429,2.62,19,0.175926,0.000244313,2.58312,9,2.41207,40
"No",41440464,0.0159744,1,0.0434783,5.61,-8.36,-4.32429,0,58.3333,-5.6,6.30756,6.33,-36.66,64,150,0.167348,0.239,0.29613,0.405,0.37729,37.3619,0.033,0.202,5,0.217391,0.002459,48.7152,41,164.117,51
"No",43982875,0.164737,6,0.0731707,7.01,-9.17,-2.85571,1,37.3494,-15.8,17.39114,8.1,-76.39,239,926,0.107086,0.252,0.126395,0.222,0.3334,95.0986,-0.08289473684,0.198,15,0.182927,0.0644764,2.08109,7,3.17505,18
"No",87484126,0.00034944,8,0.0247678,7.96,-18.97,-8.65848,12,53.0864,-110.9,117.6605,10.22,-293.74,544,1826,0.0532448,0.298,0.0714193,0.274,0.37377,3.63447,-0.1186384615,0.25,65,0.201238,1.82572E-05,0.304686,3,0.169619,1
"No",14784650,0.0356133,55,0.0268817,13.87,-13.97,-9.405,729,33.0239,-442.77,"NA",6.17,-271.58,645,1905,0.185769,5.613,0.0970529,1,0.26943,50.1924,-0.6874159181,3.93,394,0.192571,0.00512759,1.21293,108,1.81364,383
"No",126878816,0,"NA","NA",24.83,-12.58,-5.7488,1,45.3333,-9.7,12.06641,4.73,0,1209,2598,-0.134515,2.142,0.00110175,0.011,0.36804,97.9,-1.079549296,1.37,10,0.135135,1.11655E-05,1.02147,3,0.321259,0
"No",73658383,0.0726264,70,0.0276134,"NA",-20.3,-12.1874,871585,48.1467,-1162.5,"NA",20.5,-1442.8,172,445,-0.0255235,0.835,0.121947,0.495,0.29129,"NA",-0.2669501869,1.12,852,0.336095,0.0071507,0.0876978,11,0.0984288,35
"No",8344045,0.0370073,4,0.0363636,12.44,-12.62,-5.76821,1,36.036,-10.3,11.75678,1.72,-2.87,20,81,0.0818845,1.418,0.0100318,0.094,0.40353,9.92956,-0.7051326531,1.39,61,0.554545,0.00813069,3.18461,4,1.47778,6
"No",28657234,0.0006656,3,0.010453,6.49,-11.57,-6.21061,202256,43.0556,-74.8,78.80805,10.3,-128.7,314,789,-0.0521525,0.617,0.0269406,0.266,0.41593,95.6033,-0.1403956835,0.484,541,1.88502,0.00206394,0.213322,8,0.261912,5
"No",57354889,0.0599422,53,0.032797,37.62,-21,-11.4147,228,48.9796,-541.7,"NA",8.82,-26.64,96,961,-0.032064,2.554,0.0446326,0.998,0.28796,72.7762,-0.9163571846,1.96,376,0.232673,0.0093387,0.0434295,3,0.0178433,2
"No",44488899,0.035044,4,0.0470588,4.19,-10.97,-4.94074,1866,44.186,-18,19.72863,2.86,-19.84,194,521,-0.0860131,1.955,0.0325633,0.275,0.34537,41.6427,-0.3340822581,1.16,70,0.823529,0.00493099,0.806955,4,0.361025,1
"No",39158638,0.0181709,5,0.0413223,9.74,-9.49,-3.62714,39,49.1803,-31,33.5525,5.02,-21.81,23,930,-0.0751157,0.67,0.0110476,0.063,0.35157,36.4858,-0.2785280899,0.646,29,0.239669,0.00291582,1.87769,13,1.26805,12
"No",152665550,0.0301065,20,0.034904,10.79,-14.34,-7.56794,6925,40.4181,-140.4,152.093,6.19,-125.06,362,813,-0.298755,1.77,0.00226177,0.082,0.34938,9.37057,-0.9488850756,1.23,147,0.256545,0.00438387,0.209012,16,0.56274,4
"No",4128595,0.0872605,9,0.0386266,13.15,-11.29,-5.20735,1,28.6325,-25.4,31.44762,5.18,-12.42,352,1810,0.238732,1.493,0.219546,0.951,0.28165,55.121,-0.2843459459,0.749,42,0.180258,0.0205048,0.35699,14,1.09044,6
"No",41726135,0.00089856,4,0.0213904,49.83,-9.85,-3.98226,1,25.5319,-37.5,41.37552,4.67,-3.88,263,920,2.4602,4.809,0.971378,1,0.28428,40,1.818432593,3.5,49,0.262032,2.43592E-05,0.973011,25,0.185312,0
"No",19987149,0.296592,2,0.015873,"NA",-10.21,-4.53565,4,22.8346,-3.8,5.876693,11.53,-517.55,22,49,0.0376158,0.123,0.246984,0.366,0.38108,"NA","NA","NA",90,0.714286,0.0197227,19.9213,6,10.7526,5
"No",151257011,0.0150261,6,0.037037,7.17,-12.71,-5.95571,8231,36.1963,-31.78,35.01675,7.49,-144.34,182,515,-0.145496,0.365,0.0206543,0.276,0.34957,0.390155,-0.09424583333,0.275,41,0.253086,0.00235257,6.80512,32,18.6179,27
"No",39064070,0.0945914,5,0.0167785,5.65,-20.93,-7.77848,56133,47.1572,-96.1,98.83212,9.06,-111,24,59,-0.0861256,0.358,0.0491434,0.211,0.44302,98.6346,-0.1441628205,0.411,106,0.355705,0.00642768,1.80485,2,0.9155,31
"No",34418763,0.000299521,2,0.0116959,10.8,-9.76,-5.27576,233876,56.3953,-63.9,67.02026,5.67,-73.81,15,1275,-0.0518416,0.847,0.012149,0.051,0.34271,69.6248,-0.2616352941,0.366,39,0.22807,2.61844E-05,0.257858,7,0.22185,6
"No",34980113,0.00173057,8,0.0380952,9.32,-22.97,-7.95125,155,49.763,-72.4,77.42007,11.59,-134.58,328,1202,0.0542115,0.252,0.0713943,0.191,0.42759,0.19683,-0.05883673469,0.145,39,0.185714,0.000410626,1.28729,5,0.327704,1
"No",42267005,0.00376731,14,0.0258303,4.22,-12.58,-7.11176,320,36.6483,-133.2,145.0933,9.29,-119.13,131,784,0.13884,2.518,0.156557,0.961,0.42891,1.25492,-0.2370795107,0.466,113,0.208487,0.000785019,3.32317,89,3.78793,76
"No",56170372,0.000984143,14,0.0689655,23.85,-16,-7.52387,1,55.8824,-44.3,48.6354,8.6,-7.45,48,325,-0.310701,1.441,0.00176818,0.041,0.28818,22.9038,-0.5636979866,0.693,55,0.270936,0.000378293,0.53067,2,1.84333,48
"No",176610553,0.0141773,1,0.00819672,37.59,-15.23,-5.55966,1,75.6098,-45.3,47.41843,2.86,0,79,2414,0.440382,4.311,0.222271,1,0.43105,97.8,-0.2536090909,1.7,161,1.31967,0.00168682,1.25529,29,1.29224,6
"No",102351866,0.00354989,9,0.0350195,2.85,-11.05,-5.83061,1635,50.7752,-82.9,88.43752,25.2,-1064.96,1300,3368,-0.0205732,0.171,0.066887,0.258,0.36255,26.8434,-0.0644765625,0.147,70,0.272374,0.000419734,0.576506,47,0.210961,1
"No",31349717,0.000199681,2,0.013986,13.71,-8.37,-3.4548,1334,49.3056,-42.5,45.36029,2.02,-15.02,34,332,-0.226488,2.8,0.00834924,0.528,0.42454,13.7545,-0.4820588235,1.07,27,0.188811,1.99277E-05,3.81609,79,1.8949,7
"No",112356014,0.000149761,3,0.0163043,20.4,-9.99,-5.35286,1,32.4324,-30.2,34.88059,1.9,-4.18,426,1015,0.239614,3.581,0.0426371,0.614,0.40473,6.37246,-1.094039171,2.41,107,0.581522,0.000411272,0.904114,4,0.27932,0
"No",52594710,9.98405E-05,1,0.0114943,6.43,-12.24,-5.82643,222286,57.9545,-25.3,27.50185,4.51,-28.07,54,245,-0.404293,0.436,0.00316498,0.031,0.43064,31.7556,-0.3047857143,0.461,19,0.218391,1.42688E-05,4.10674,20,6.59352,34
"No",27111837,0.00713858,8,0.0167015,5.21,-11.29,-7.11706,11,29.1667,-43.7,53.66368,15.5,-403.3,11,41,0.10617,0.208,0.337697,0.78,0.29384,2.24752,-0.0361185567,0.136,63,0.131524,0.0010272,0.23877,39,0.691935,9
"No",49625820,0.000199681,2,0.0240964,42.95,-12.31,-6.18667,1,53.5714,-16,17.84937,5.52,0,341,708,0.120684,1.546,0.0385432,0.739,0.32939,99.55,-2.096251084,3.27,15,0.180723,6.88793E-05,2.88942,18,3.84923,61
"No",248327837,0.0162186,15,0.0159915,15.64,-15.13,-8.04294,7,32.2684,-187.5,207.9454,4.89,-42.37,104,377,-0.258687,2.514,0.00611896,0.539,0.29887,99.3507,-0.8396756872,1.19,319,0.340085,0.00137356,0.31591,47,0.458979,8
"No",158989623,0.101836,13,0.0457746,15.5,-12.89,-5.1825,2,35.7895,-42,47.90474,4.45,-5.87,267,568,0.0119064,1.758,0.0110503,0.386,0.42128,27.8155,-0.4649429297,0.931,63,0.221831,0.0228138,0.869496,22,0.363303,15
"No",73333199,0.00163073,4,0.0223464,"NA",-8.82,-4.60833,65,42.7778,-38.6,42.67169,8.62,-18.65,43,480,0.0404289,0.95,0.029837,0.114,0.44448,"NA",0.09373085714,1.99,36,0.201117,0.000221506,1.08911,39,0.570855,10
"No",186129874,0.00104278,9,0.0286624,9.9,-24.82,-8.51324,18549,51.1111,-92.1,98.22218,4.41,-47.42,231,498,-0.0571573,2.727,0.0187287,0.511,0.3587,66.7146,-1.242387218,2.18,71,0.226115,0.000235903,0.193151,5,0.309704,14
"No",170841872,0.000239616,4,0.0273973,33.82,-13.32,-6.29727,2,36.7347,-28.3,32.32785,5.19,0,57,1042,0.733901,3.35,0.549126,1,0.40008,97.2,-0.614650979,2.82,14,0.0958904,0.000120966,0.676539,19,0.151141,0
"No",103742,"NA","NA","NA",27.41,-10.06,-4.54233,12,32.6923,-8.9,12.56356,5.08,-1.09,220,2006,0.384819,2.224,0.344157,0.999,0.41463,3.94205,"NA","NA",28,0.271845,0.000948271,0.679316,2,1.87913,20
"No",98066940,0.00109824,6,0.0264317,37.18,-12.99,-7.08097,1,51.3158,-66.6,71.04639,5.82,0,256,1386,-0.0169346,2.592,0.0204798,0.62,0.35826,99.8,-1.607081628,2.04,38,0.167401,0.00012819,0.217565,1,0.213504,10
"No",46168957,0.00107828,5,0.0438596,13.6,-9.29,-4.82286,435,37.3913,-20.1,23.10533,10.51,-324.21,861,2234,0.0522131,0.505,0.146999,0.592,0.37216,23.7679,-0.1764,0.306,25,0.219298,9.74064E-05,1.57278,4,0.950061,10
"No",77095238,0.000199681,2,0.0246914,14.82,-9.96,-4.37333,1,37.8049,-11.7,13.23857,8.93,-14.71,242,575,0.143001,1.633,0.0140603,0.097,0.43429,18.2409,-0.3331666667,0.984,17,0.209877,2.70959E-05,1.44349,8,1.34046,10
"No",44831575,0.000798723,2,0.0384615,5.9,-8.96,-4.27176,1,35.8491,-3.6,4.752105,15.03,-136.58,29,191,0.0625192,0.205,0.158154,0.33,0.40572,0.389031,-0.0575,0.115,9,0.173077,0.000226248,0.840583,4,1.82797,1
"No",8841336,0.0007488,3,0.0322581,4.52,-9.93,-3.80871,1,41.4894,-18.2,19.96528,14.8,-82.66,49,122,0.0231717,0.211,0.0836369,0.215,0.41284,90.1109,-0.1231304348,0.773,14,0.150538,0.000567122,1.89443,18,1.61654,4
"No",152677785,0.0124442,23,0.0410714,21.25,-12.08,-7.52294,2,39.9287,-129.1,142.0946,4.58,-19.93,26,1730,-0.227288,1.501,0.00373603,0.108,0.46853,54.2844,-1.221787998,1.48,173,0.308929,0.00266767,0.213864,13,0.575804,5
"No",50165454,0.00958467,9,0.0463918,30.51,-14.54,-6.42156,1,55.8974,-64.3,66.53038,2.31,0,364,4526,-0.171118,3.162,0.0182065,0.341,0.30553,98.1,-1.027205714,1.22,45,0.231959,0.00351871,1.19366,6,1.49289,21
"No",897209,0.0511182,3,0.0241935,33.65,-19.27,-4.9532,1,63.2,-47.6,48.73203,4.46,0,61,681,-0.37088,3.513,0.0247609,0.979,0.34223,99.25,-2.543991071,2.17,34,0.274194,0.00845062,25.3578,521,65.7182,962
"No",30163404,0.000559106,4,0.020202,12.99,-13.7,-5.27688,1,30.6533,-29,32.31644,6.09,-43.55,104,3364,0.434791,1.878,0.403897,1,0.38655,69.8981,"NA","NA",47,0.237374,0.000701311,15.5738,1,15.0741,0
"No",164473050,0.0006656,3,0.0227273,36.39,-7.58,-3.17545,2,29.3233,-25.6,28.51849,4.72,-0.1,125,605,0.173467,2.667,0.108576,0.759,0.39844,4.32003,-1.279174615,2.58,17,0.128788,7.59612E-05,0.41353,19,0.0578512,1
"No",25404,"NA","NA","NA",39.82,-19.71,-8.25147,14,49.8282,-187.7,199.9421,10.67,-25.97,121,494,0.895338,5.015,0.385235,1,0.38473,50.5643,0.8803103053,4.75,"NA","NA","NA",2.93465,85,4.98219,195
"No",4524238,0.034825,31,0.0325289,4.6,-14.39,-8.60559,613,35.4298,-173.4,193.1857,10.39,-272.1,188,1947,0.058029,0.288,0.169402,0.623,0.36038,55.8572,-0.0660444,0.212,280,0.293809,0.00523189,0.350555,32,0.0739908,8
"No",80675131,0.051562,9,0.0502793,10.72,-11.28,-5.60697,105,40.5556,-30.5,34.11989,10.93,-192.85,44,126,0.0960172,0.335,0.0639499,0.146,0.36265,2.89192,-0.1512197802,0.295,42,0.234637,0.00925757,0.551814,10,0.258309,5
"No",122829298,0.239338,5,0.035461,25.71,-5.93,-3.11609,1,43.662,-37.5,40.55647,6.28,-2.57,101,469,-0.0445499,1.708,0.0149777,0.292,0.4191,12.6394,-1.018480916,1.6,26,0.184397,0.0479477,0.645225,17,0.225614,7
"No",22325401,0.00159744,1,0.0105263,36.09,-10.99,-4.10821,1,71.875,-40.4,42.87816,1.02,0,10742,22862,0.49607,4.923,0.385441,1,0.39354,95.75,-1.262612903,2.69,30,0.315789,2.79382E-05,29.1931,11,34.0121,25
"No",23732743,0.0367496,24,0.0527473,"NA",-14.83,-8.02636,169906,50.2193,-181.1,190.752,7.65,-208.65,180,627,-0.0302654,0.192,0.110685,0.428,0.39926,"NA",-0.07073157895,0.28,103,0.226374,0.00838131,3.18646,31,1.1748,66
"No",78756232,0.000299521,2,0.0169492,21.78,-12.15,-4.31233,1,38.6555,-15.9,18.22028,5.34,0,432,1010,0.0233076,1.61,0.00789083,0.226,0.4072,99.25,-0.4339220183,0.831,16,0.135593,8.85556E-05,1.29967,18,0.609769,1
"No",168537269,0.00123137,11,0.03125,40.94,-11.46,-7.58059,1,46.1756,-103.3,110.9246,6.44,0,11,905,-0.019792,2.367,0.0357565,0.902,0.31841,99.5,"NA","NA",78,0.221591,0.000189158,0.247793,13,0.23974,9
"No",100791998,0.00179712,3,0.0229008,28.58,-9.24,-4.35633,1,33.3333,-20.1,23.74173,13.39,0,140,591,0.00698766,2.49,0.00610283,0.096,0.45862,97.05,-1.5726,1.77,26,0.198473,0.000170373,4.7423,73,0.724185,2
"No",37970244,0.0750813,12,0.0224299,5.62,-10.25,-6.50382,25,25.3731,-74.7,84.04861,12.93,-466.29,263,882,0.0895922,0.306,0.257379,0.916,0.34274,6.75023,-0.05627883212,0.244,136,0.254206,0.00509357,0.451966,36,1.07061,20
"No",166837628,0.000299521,2,0.021978,16.09,-11.49,-5.7748,1,50,-21.1,23.22899,2.87,-2.75,141,706,0.0315003,2.437,0.0979671,0.751,0.34845,8.9435,-1.224008889,2.19,12,0.131868,1.57134E-05,0.799795,20,0.324277,14
"No",64429074,0.00119808,1,0.0243902,"NA",-10.26,-4.37846,31982,66.6667,-11.7,12.42766,"NA",-4160.5,142,789,-0.155024,0.064,0.0322439,0.055,0.38674,"NA",-0.07457142857,0.176,15,0.365854,7.1422E-05,3.61534,9,5.39829,11
"No",52400121,0.0061901,6,0.0271493,33.18,-12.69,-7.18152,1,44.1441,-53.4,59.80568,3.96,0,214,1483,-0.122998,2.606,0.0054831,0.606,0.42753,99,-1.084687736,1.8,37,0.167421,0.00126338,3.06857,31,23.0918,40
"No",111326483,0.0019968,3,0.0215827,18.1,-11.91,-4.63581,6,28.5714,-22,23.85231,3.81,-2.85,223,939,-0.0831513,0.855,0.00472873,0.047,0.42406,17.9531,-0.09560416667,0.27,38,0.273381,0.000245371,1.06591,34,0.215081,11
"No",30633286,0.00225165,2,0.0273973,9.82,-15.87,-6.31346,447,58.1081,-16.2,17.43677,2.94,-5.93,257,884,0.0279557,0.889,0.101768,0.258,0.46112,25.3158,-0.05262413793,0.228,9,0.123288,0.000636774,0.25974,2,0.233755,4
"No",7172471,0.00808705,2,0.0298507,22.46,-8.06,-3.36222,1,45.5882,-15.3,17.06874,5.13,-1.28,52,233,-0.232507,2.066,0.0011194,0.012,0.46803,2.7631,-1.286616393,1.37,22,0.328358,0.000713445,1.78416,4,0.663661,8
"No",138141888,0.000332801,3,0.0588235,19.99,-9.05,-3.43364,1,26.9231,-5.8,7.226159,6.53,-1.17,84,473,0.0440588,1.242,0.0101569,0.032,0.40136,2.83839,-0.5906458333,1.37,11,0.215686,0.000147213,0.710563,1,1.20215,6
"No",84628433,0.00229633,4,0.0512821,27.99,-10.29,-3.91292,1,36.7089,-9.4,12.19874,7.38,-0.52,8,248,0.357198,3.358,0.329223,1,0.45333,2.52625,-0.9387142857,1.83,28,0.358974,0.000497868,0.399897,12,2.14473,1
"No",177379557,0.0240116,16,0.0289855,4.08,-17.21,-7.7697,149569,41.2297,-108.84,117.5421,15.92,-128.59,252,523,-0.157535,2.811,0.0147163,0.894,0.2529,1.39936,-0.4766088,1.9,403,0.730072,0.00282898,0.332426,34,0.279661,8
"No",51841523,0.00039936,3,0.0326087,5.76,-7.91,-3.27278,1,40.8602,-25.5,27.82515,21.79,-1748.96,9,170,0.0792538,0.171,0.311856,0.552,0.42106,2.57053,-0.1395909091,0.317,17,0.184783,0.000100986,1.10205,8,0.976688,3
"No",70509130,"NA","NA","NA",32,-12.58,-4.84867,1,39.6552,-6.1,7.185173,2.09,0,104,545,0.178667,3.123,0.0245439,0.228,0.29051,96.95,-1.492291754,2.11,6,0.105263,2.87207E-05,2.30911,3,4.23518,8
"No",38238450,0.000898562,4,0.0366972,38.41,-9.19,-3.83367,1,42.7273,-20,23.38025,2.71,0,210,465,0.227571,2.507,0.220066,0.997,0.3582,99.95,-0.4379391753,1.05,21,0.192661,0.00034857,0.140283,2,0.54815,1
"No",209918170,"NA","NA","NA","NA",-16.88,-4.8232,394,52.0833,-10.7,11.90331,"NA",-1723.9,333,1933,"NA","NA","NA","NA",0.37885,"NA","NA","NA",18,0.382979,2.61872E-05,2.70994,24,8.05315,9
"No",70618979,0.016041,6,0.0201342,29.24,-14.41,-6.875,1,41.1371,-64.7,72.48802,6.41,-3.51,69,168,0.0997161,2.579,0.0286217,0.498,0.43038,2.83346,-1.465891038,2.33,100,0.33557,0.00750279,3.41221,40,24.9567,216
"No",11726432,0.00626996,10,0.05,19.8,-21.35,-8.28788,1,59.204,-31.9,35.59323,4.19,-6.31,61,252,-0.254945,1.669,0.0189856,0.973,0.40184,15.2791,-0.5092313253,0.912,62,0.31,0.00143407,1.19569,37,0.753405,6
"No",38285833,0.00310933,5,0.0485437,9.08,-9.21,-4.36423,1,35.5769,-19.4,21.52774,15.9,-31.48,16,203,0.0947016,0.328,0.210467,0.406,0.35994,53.596,-0.1555,0.313,17,0.165049,0.00108268,0.848524,10,0.750126,23
"No",162323968,0.0175149,7,0.0426829,"NA",-13.21,-5.71176,3937,56.9697,-68.4,71.38152,17.27,-1600.15,519,1174,0.0468185,0.241,0.0908246,0.272,0.40372,"NA",-0.0601275,0.141,34,0.207317,0.00359879,0.414596,8,1.12067,18
"No",33493679,0.01879,8,0.0408163,36.39,-8.36,-4.57091,1,35.533,-42.3,46.33451,4.68,0,191,1421,0.00909814,2.752,0.0443568,0.904,0.46204,95.8,-1.890084103,3.07,51,0.260204,0.00465737,10.6819,63,37.6824,70
"No",134506051,0.00499201,1,0.0175439,45,-10.53,-4.74167,1,51.7241,-13.1,13.96641,5.73,0,545,1239,0.176596,2.914,0.013614,0.145,0.30962,99.4,-1.710710526,2.1,15,0.263158,0.000239169,1.9073,13,1.61341,6
"No",143200995,0.009449,25,0.0239923,11.51,-17.69,-10.3118,462987,42.6654,-263.9,283.8853,15.46,-240.31,1,327,0.0402113,1.895,0.0940717,0.85,0.40065,5.36243,-0.1899935374,2,241,0.231286,0.00143319,0.291864,90,0.141727,30
"No",42817,0.00864128,38,0.039749,6.89,-17.11,-9.17941,3,45.4545,-292.6,313.6247,9.29,-247.96,426,1382,-0.0199878,0.868,0.0157313,0.255,0.42712,22.9421,-0.4102316384,0.662,230,0.240586,0.00120637,0.13051,32,0.0274587,1
"No",162047491,0.0785407,3,0.0198675,17.16,-18.87,-6.21419,2,45.3947,-25.3,29.31781,3.23,-0.61,19,396,-0.176123,1.238,0.00171367,0.018,0.43763,2.72667,-0.6757072358,0.891,36,0.238411,0.00684103,0.481995,10,0.149319,0
"No",123113605,0.0410205,52,0.0219873,7.05,-15.25,-10.3218,551769,40.279,-877.84,"NA",12.04,-786.59,61,300,0.0603331,2.933,0.0885903,1,0.3052,4.32528,"NA","NA",723,0.305708,0.00982741,0.189042,41,0.0233598,24
"No",152857678,0.0146493,20,0.0310559,45.28,-13.19,-7.18912,1,37.5194,-146.5,155.7872,4.65,0,156,360,-0.0855798,3.257,0.00935315,0.746,0.30813,99.1975,-1.434609583,2.11,103,0.159938,0.00191553,0.078303,11,0.166899,4
"No",143225289,0.0214863,75,0.0454545,11.74,-21.37,-11.28,87176,58.086,-702,"NA",9.29,-562.09,874,1814,-0.0429934,1.302,0.0459888,0.987,0.34169,19.5415,-0.3196100957,0.526,544,0.329697,0.00310274,0.0346578,6,0.0903055,8
"No",101325661,0.0260377,21,0.021021,4.87,-19.18,-10.1976,234187,53.3,-355.2,374.0662,17.19,-1601.68,262,1082,0.0679997,0.218,0.225633,0.756,0.33047,18.2625,-0.1027065217,0.323,176,0.176176,0.00360822,0.161037,15,0.171624,18
"No",38541354,0.168785,5,0.0265957,12.85,-14.98,-5.26594,21,34.3915,-29.3,33.92481,5.87,-36.8,75,622,0.100269,1.741,0.0397103,0.871,0.33396,71.5815,-0.304030303,0.993,30,0.159574,0.0270553,0.313703,3,0.576521,1
"No",48531004,0.000285257,7,0.039548,51.61,-17.75,-6.27733,1,62.9213,-62.7,66.91301,3.07,-6.79,169,1857,3.32771,9.252,0.912423,1,0.36552,2.75381,0.8762431655,3.02,27,0.152542,5.79033E-05,0.600497,9,0.698576,3
"No",48599355,0.0127046,8,0.0529801,17.82,-20.92,-6.83452,1,65.1316,-56.7,58.53866,6.78,-3.68,41,116,-0.488094,2.434,0.00571075,0.161,0.45616,2.39967,-1.405053846,1.77,37,0.245033,0.00102215,1.16844,36,3.35568,72
"No",44889867,0.000758784,5,0.0259067,34.46,-10.14,-5.16839,1,36.5979,-47.5,50.96361,4.36,0,404,847,0.0669896,2.989,0.00904343,0.163,0.38062,97.15,-0.7969862366,2.03,42,0.217617,7.74505E-05,18.7954,33,37.6518,76
"No",93806542,0.027903,77,0.0348259,66.29,-15.43,-10.6324,3,41.6365,-573.1,"NA",12.29,-34.83,300,2073,0.30145,5.305,0.134087,1,0.34975,41.5546,-1.397915859,2.83,434,0.196291,0.00580461,0.953962,115,0.0374828,24
"No",7900740,0.0904717,11,0.0601093,10.34,-13.07,-6.50781,28,37.5,-31.6,35.8277,15.54,-75.56,294,616,-0.000596111,0.968,0.0243055,0.23,0.43815,67.7375,-0.4666741259,1.07,53,0.289617,0.0180525,0.676918,1,0.643279,1
"No",132846850,0.00399362,4,0.037037,52.79,-10.53,-4.22742,1,35.7798,-22.8,24.16763,1.03,-1,97,2189,1.60802,5.534,0.76551,1,0.30997,1.13606,1.794240625,4.26,21,0.194444,0.0016218,12.7039,168,16.6868,293
"No",56555827,0.048709,27,0.0285111,15.83,-18.29,-9.13765,1,34.4937,-205.4,224.7947,8.47,-11.77,177,954,-0.17453,2.892,0.0224602,0.996,0.32575,60.6534,-1.144219002,1.76,215,0.227033,0.00613614,0.603857,63,0.139413,2
"No",124237831,"NA","NA","NA",34.7,-9.81,-5.171,1,49.5798,-20.8,24.86288,6.13,-0.22,36,412,0.0657455,2.079,0.0621964,0.697,0.42118,1.52808,-1.000375784,1.29,28,0.237288,2.02467E-05,0.741203,7,1.16641,0
"No",101634659,0.00583068,3,0.0422535,19.46,-10.62,-4.41348,1,27.7778,-2.9,4.397681,2.27,0,148,2171,0.185983,1.577,0.168262,0.932,0.27569,98.95,-0.3427362069,1.13,11,0.15493,0.00259816,2.09979,13,3.29494,21
"No",4788802,0.0318919,13,0.0347594,32.12,-13.86,-7.31265,1,43.2,-103.4,110.8223,4.09,0,398,2029,-0.0243576,2.743,0.00544853,0.211,0.4297,97.4,-1.08070277,1.95,76,0.203209,0.00474518,0.478922,14,0.060523,0
"No",20725062,0.0458468,24,0.0290909,3.69,-18.19,-8.82029,44,48.6683,-251.7,266.5587,11.5,-369.96,12,113,-0.0192214,0.215,0.0737023,0.491,0.35655,87.6777,-0.07193133047,0.216,206,0.249697,0.00534636,0.173288,22,0.158632,7
